Table name,State,District,Area Name,Age-group,Birth place ,Total Persons,Total Males,Total Females,Rural Persons,Rural Males,Rural Females,Urban Persons,Urban Males,Urban Females
D0201A,07,098,South,5-9 years,Dadra & Nagar Haveli,1,0,1,0,0,0,1,0,1
D0201A,07,098,South,5-9 years,Maharashtra,432,228,204,1,1,0,431,227,204
D0201A,07,098,South,5-9 years,Andhra Pradesh,219,119,100,1,1,0,218,118,100
D0201A,07,098,South,5-9 years,Karnataka,123,56,67,0,0,0,123,56,67
D0201A,07,098,South,5-9 years,Goa,9,6,3,0,0,0,9,6,3
D0201A,07,098,South,5-9 years,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,5-9 years,Kerala,752,375,377,3,2,1,749,373,376
D0201A,07,098,South,5-9 years,Tamil Nadu,372,194,178,0,0,0,372,194,178
D0201A,07,098,South,5-9 years,Puducherry,3,1,2,0,0,0,3,1,2
D0201A,07,098,South,5-9 years,Andaman & Nicobar Islands,5,2,3,0,0,0,5,2,3
D0201A,07,098,South,5-9 years,Born Outside India,651,331,320,1,0,1,650,331,319
D0201A,07,098,South,5-9 years,Unclassifiable,"1,026",521,505,0,0,0,"1,026",521,505
D0201A,07,098,South,10-14 years,Total Population,"272,319","147,395","124,924","1,349",757,592,"270,970","146,638","124,332"
D0201A,07,098,South,10-14 years,Born within India,"270,361","146,330","124,031","1,345",756,589,"269,016","145,574","123,442"
D0201A,07,098,South,10-14 years,Within the state of enumeration,"220,801","118,440","102,361","1,001",532,469,"219,800","117,908","101,892"
D0201A,07,098,South,10-14 years,Born in the place of enumeration,"210,734","113,135","97,599",886,470,416,"209,848","112,665","97,183"
D0201A,07,098,South,10-14 years,Born elsewhere in the district of enumeration,"10,067","5,305","4,762",115,62,53,"9,952","5,243","4,709"
D0201A,07,098,South,10-14 years,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,10-14 years,States in India beyond the state of enumeration,"49,560","27,890","21,670",344,224,120,"49,216","27,666","21,550"
D0201A,07,098,South,10-14 years,Jammu & Kashmir,336,178,158,2,2,0,334,176,158
D0201A,07,098,South,10-14 years,Himachal Pradesh,492,306,186,2,0,2,490,306,184
D0201A,07,098,South,10-14 years,Punjab,572,322,250,0,0,0,572,322,250
D0201A,07,098,South,10-14 years,Chandigarh,78,39,39,0,0,0,78,39,39
D0201A,07,098,South,10-14 years,Uttarakhand,"2,210","1,255",955,0,0,0,"2,210","1,255",955
D0201A,07,098,South,10-14 years,Haryana,"1,831","1,128",703,54,47,7,"1,777","1,081",696
D0201A,07,098,South,10-14 years,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,10-14 years,Rajasthan,"2,278","1,324",954,8,6,2,"2,270","1,318",952
D0201A,07,098,South,10-14 years,Uttar Pradesh,"21,648","12,043","9,605",169,106,63,"21,479","11,937","9,542"
D0201A,07,098,South,10-14 years,Bihar,"13,016","7,501","5,515",51,28,23,"12,965","7,473","5,492"
D0201A,07,098,South,10-14 years,Sikkim,5,2,3,0,0,0,5,2,3
D0201A,07,098,South,10-14 years,Arunachal Pradesh,10,5,5,0,0,0,10,5,5
D0201A,07,098,South,10-14 years,Nagaland,25,13,12,0,0,0,25,13,12
D0201A,07,098,South,10-14 years,Manipur,55,30,25,0,0,0,55,30,25
D0201A,07,098,South,10-14 years,Mizoram,7,4,3,0,0,0,7,4,3
D0201A,07,098,South,10-14 years,Tripura,10,5,5,0,0,0,10,5,5
D0201A,07,098,South,10-14 years,Meghalaya,8,3,5,0,0,0,8,3,5
D0201A,07,098,South,10-14 years,Assam,276,153,123,2,0,2,274,153,121
D0201A,07,098,South,10-14 years,West Bengal,"1,917","1,028",889,8,7,1,"1,909","1,021",888
D0201A,07,098,South,10-14 years,Jharkhand,916,498,418,37,25,12,879,473,406
D0201A,07,098,South,10-14 years,Odisha,475,257,218,2,1,1,473,256,217
D0201A,07,098,South,10-14 years,Chhattisgarh,108,61,47,1,1,0,107,60,47
D0201A,07,098,South,10-14 years,Madhya Pradesh,969,554,415,4,1,3,965,553,412
D0201A,07,098,South,10-14 years,Gujarat,143,78,65,0,0,0,143,78,65
D0201A,07,098,South,10-14 years,Daman & Diu,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,10-14 years,Dadra & Nagar Haveli,1,0,1,0,0,0,1,0,1
D0201A,07,098,South,10-14 years,Maharashtra,468,246,222,1,0,1,467,246,221
D0201A,07,098,South,10-14 years,Andhra Pradesh,222,102,120,0,0,0,222,102,120
D0201A,07,098,South,10-14 years,Karnataka,138,73,65,0,0,0,138,73,65
D0201A,07,098,South,10-14 years,Goa,10,7,3,0,0,0,10,7,3
D0201A,07,098,South,10-14 years,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,10-14 years,Kerala,879,464,415,3,0,3,876,464,412
D0201A,07,098,South,10-14 years,Tamil Nadu,443,205,238,0,0,0,443,205,238
D0201A,07,098,South,10-14 years,Puducherry,11,5,6,0,0,0,11,5,6
D0201A,07,098,South,10-14 years,Andaman & Nicobar Islands,3,1,2,0,0,0,3,1,2
D0201A,07,098,South,10-14 years,Born Outside India,724,387,337,4,1,3,720,386,334
D0201A,07,098,South,10-14 years,Unclassifiable,"1,234",678,556,0,0,0,"1,234",678,556
D0201A,07,098,South,15-24 years,Total Population,"559,770","306,240","253,530","2,654","1,577","1,077","557,116","304,663","252,453"
D0201A,07,098,South,15-24 years,Born within India,"554,887","303,415","251,472","2,620","1,556","1,064","552,267","301,859","250,408"
D0201A,07,098,South,15-24 years,Within the state of enumeration,"365,387","198,432","166,955","1,360",792,568,"364,027","197,640","166,387"
D0201A,07,098,South,15-24 years,Born in the place of enumeration,"345,338","188,535","156,803","1,110",671,439,"344,228","187,864","156,364"
D0201A,07,098,South,15-24 years,Born elsewhere in the district of enumeration,"20,049","9,897","10,152",250,121,129,"19,799","9,776","10,023"
D0201A,07,098,South,15-24 years,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,15-24 years,States in India beyond the state of enumeration,"189,500","104,983","84,517","1,260",764,496,"188,240","104,219","84,021"
D0201A,07,098,South,15-24 years,Jammu & Kashmir,"1,107",618,489,4,2,2,"1,103",616,487
D0201A,07,098,South,15-24 years,Himachal Pradesh,"1,755",956,799,1,0,1,"1,754",956,798
D0201A,07,098,South,15-24 years,Punjab,"2,353","1,190","1,163",18,11,7,"2,335","1,179","1,156"
D0201A,07,098,South,15-24 years,Chandigarh,250,104,146,0,0,0,250,104,146
D0201A,07,098,South,15-24 years,Uttarakhand,"8,673","4,799","3,874",28,13,15,"8,645","4,786","3,859"
D0201A,07,098,South,15-24 years,Haryana,"8,916","3,163","5,753",106,42,64,"8,810","3,121","5,689"
D0201A,07,098,South,15-24 years,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,15-24 years,Rajasthan,"8,485","4,480","4,005",46,22,24,"8,439","4,458","3,981"
D0201A,07,098,South,15-24 years,Uttar Pradesh,"86,874","48,493","38,381",699,449,250,"86,175","48,044","38,131"
D0201A,07,098,South,15-24 years,Bihar,"44,514","27,913","16,601",200,131,69,"44,314","27,782","16,532"
D0201A,07,098,South,15-24 years,Sikkim,35,13,22,0,0,0,35,13,22
D0201A,07,098,South,15-24 years,Arunachal Pradesh,55,15,40,4,1,3,51,14,37
D0201A,07,098,South,15-24 years,Nagaland,89,34,55,0,0,0,89,34,55
D0201A,07,098,South,15-24 years,Manipur,506,253,253,9,5,4,497,248,249
D0201A,07,098,South,15-24 years,Mizoram,31,14,17,1,1,0,30,13,17
D0201A,07,098,South,15-24 years,Tripura,49,25,24,0,0,0,49,25,24
D0201A,07,098,South,15-24 years,Meghalaya,72,38,34,1,1,0,71,37,34
D0201A,07,098,South,15-24 years,Assam,"1,287",631,656,7,3,4,"1,280",628,652
D0201A,07,098,South,15-24 years,West Bengal,"8,337","4,307","4,030",26,12,14,"8,311","4,295","4,016"
D0201A,07,098,South,15-24 years,Jharkhand,"4,057","2,051","2,006",67,49,18,"3,990","2,002","1,988"
D0201A,07,098,South,15-24 years,Odisha,"1,769",917,852,7,4,3,"1,762",913,849
D0201A,07,098,South,15-24 years,Chhattisgarh,492,229,263,3,1,2,489,228,261
D0201A,07,098,South,15-24 years,Madhya Pradesh,"3,555","1,856","1,699",27,16,11,"3,528","1,840","1,688"
D0201A,07,098,South,15-24 years,Gujarat,375,182,193,1,0,1,374,182,192
D0201A,07,098,South,15-24 years,Daman & Diu,2,1,1,0,0,0,2,1,1
D0201A,07,098,South,15-24 years,Dadra & Nagar Haveli,3,0,3,0,0,0,3,0,3
D0201A,07,098,South,15-24 years,Maharashtra,"1,415",665,750,3,1,2,"1,412",664,748
D0201A,07,098,South,15-24 years,Andhra Pradesh,564,263,301,1,0,1,563,263,300
D0201A,07,098,South,15-24 years,Karnataka,322,161,161,1,0,1,321,161,160
D0201A,07,098,South,15-24 years,Goa,33,19,14,0,0,0,33,19,14
D0201A,07,098,South,15-24 years,Lakshadweep,1,1,0,0,0,0,1,1,0
D0201A,07,098,South,15-24 years,Kerala,"1,796",765,"1,031",0,0,0,"1,796",765,"1,031"
D0201A,07,098,South,15-24 years,Tamil Nadu,"1,696",813,883,0,0,0,"1,696",813,883
D0201A,07,098,South,15-24 years,Puducherry,20,8,12,0,0,0,20,8,12
D0201A,07,098,South,15-24 years,Andaman & Nicobar Islands,12,6,6,0,0,0,12,6,6
D0201A,07,098,South,15-24 years,Born Outside India,"2,594","1,417","1,177",33,21,12,"2,561","1,396","1,165"
D0201A,07,098,South,15-24 years,Unclassifiable,"2,289","1,408",881,1,0,1,"2,288","1,408",880
D0201A,07,098,South,25-34 years,Total Population,"513,032","271,448","241,584","2,168","1,175",993,"510,864","270,273","240,591"
D0201A,07,098,South,25-34 years,Born within India,"508,214","268,897","239,317","2,118","1,143",975,"506,096","267,754","238,342"
D0201A,07,098,South,25-34 years,Within the state of enumeration,"209,727","117,730","91,997",688,433,255,"209,039","117,297","91,742"
D0201A,07,098,South,25-34 years,Born in the place of enumeration,"194,403","111,354","83,049",440,331,109,"193,963","111,023","82,940"
D0201A,07,098,South,25-34 years,Born elsewhere in the district of enumeration,"15,324","6,376","8,948",248,102,146,"15,076","6,274","8,802"
D0201A,07,098,South,25-34 years,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,25-34 years,States in India beyond the state of enumeration,"298,487","151,167","147,320","1,430",710,720,"297,057","150,457","146,600"
D0201A,07,098,South,25-34 years,Jammu & Kashmir,"1,962","1,046",916,6,3,3,"1,956","1,043",913
D0201A,07,098,South,25-34 years,Himachal Pradesh,"3,493","1,779","1,714",12,6,6,"3,481","1,773","1,708"
D0201A,07,098,South,25-34 years,Punjab,"5,120","2,084","3,036",22,8,14,"5,098","2,076","3,022"
D0201A,07,098,South,25-34 years,Chandigarh,467,153,314,3,0,3,464,153,311
D0201A,07,098,South,25-34 years,Uttarakhand,"18,044","9,210","8,834",33,20,13,"18,011","9,190","8,821"
D0201A,07,098,South,25-34 years,Haryana,"15,032","4,328","10,704",125,26,99,"14,907","4,302","10,605"
D0201A,07,098,South,25-34 years,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,25-34 years,Rajasthan,"13,210","6,685","6,525",36,12,24,"13,174","6,673","6,501"
D0201A,07,098,South,25-34 years,Uttar Pradesh,"126,982","65,133","61,849",745,402,343,"126,237","64,731","61,506"
D0201A,07,098,South,25-34 years,Bihar,"68,199","38,929","29,270",195,122,73,"68,004","38,807","29,197"
D0201A,07,098,South,25-34 years,Sikkim,93,33,60,0,0,0,93,33,60
D0201A,07,098,South,25-34 years,Arunachal Pradesh,77,31,46,0,0,0,77,31,46
D0201A,07,098,South,25-34 years,Nagaland,176,78,98,2,0,2,174,78,96
D0201A,07,098,South,25-34 years,Manipur,583,270,313,1,1,0,582,269,313
D0201A,07,098,South,25-34 years,Mizoram,33,9,24,0,0,0,33,9,24
D0201A,07,098,South,25-34 years,Tripura,130,73,57,1,1,0,129,72,57
D0201A,07,098,South,25-34 years,Meghalaya,217,106,111,0,0,0,217,106,111
D0201A,07,098,South,25-34 years,Assam,"2,207","1,132","1,075",8,4,4,"2,199","1,128","1,071"
D0201A,07,098,South,25-34 years,West Bengal,"13,547","6,538","7,009",45,23,22,"13,502","6,515","6,987"
D0201A,07,098,South,25-34 years,Jharkhand,"7,121","3,646","3,475",87,35,52,"7,034","3,611","3,423"
D0201A,07,098,South,25-34 years,Odisha,"4,983","2,527","2,456",18,10,8,"4,965","2,517","2,448"
D0201A,07,098,South,25-34 years,Chhattisgarh,879,372,507,10,5,5,869,367,502
D0201A,07,098,South,25-34 years,Madhya Pradesh,"6,264","2,977","3,287",46,20,26,"6,218","2,957","3,261"
D0201A,07,098,South,25-34 years,Gujarat,583,226,357,2,2,0,581,224,357
D0201A,07,098,South,25-34 years,Daman & Diu,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,25-34 years,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,25-34 years,Maharashtra,"2,488",954,"1,534",15,4,11,"2,473",950,"1,523"
D0201A,07,098,South,25-34 years,Andhra Pradesh,952,413,539,4,0,4,948,413,535
D0201A,07,098,South,25-34 years,Karnataka,556,229,327,1,0,1,555,229,326
D0201A,07,098,South,25-34 years,Goa,50,20,30,0,0,0,50,20,30
D0201A,07,098,South,25-34 years,Lakshadweep,1,1,0,0,0,0,1,1,0
D0201A,07,098,South,25-34 years,Kerala,"2,596","1,079","1,517",4,1,3,"2,592","1,078","1,514"
D0201A,07,098,South,25-34 years,Tamil Nadu,"2,403","1,093","1,310",8,5,3,"2,395","1,088","1,307"
D0201A,07,098,South,25-34 years,Puducherry,22,5,17,1,0,1,21,5,16
D0201A,07,098,South,25-34 years,Andaman & Nicobar Islands,17,8,9,0,0,0,17,8,9
D0201A,07,098,South,25-34 years,Born Outside India,"3,596","1,831","1,765",47,29,18,"3,549","1,802","1,747"
D0201A,07,098,South,25-34 years,Unclassifiable,"1,222",720,502,3,3,0,"1,219",717,502
D0201A,07,098,South,35-59 years,Total Population,"731,297","398,505","332,792","2,834","1,665","1,169","728,463","396,840","331,623"
D0201A,07,098,South,35-59 years,Born within India,"723,683","394,470","329,213","2,764","1,622","1,142","720,919","392,848","328,071"
D0201A,07,098,South,35-59 years,Within the state of enumeration,"235,244","130,810","104,434",756,480,276,"234,488","130,330","104,158"
D0201A,07,098,South,35-59 years,Born in the place of enumeration,"216,385","122,498","93,887",472,370,102,"215,913","122,128","93,785"
D0201A,07,098,South,35-59 years,Born elsewhere in the district of enumeration,"18,859","8,312","10,547",284,110,174,"18,575","8,202","10,373"
D0201A,07,098,South,35-59 years,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,35-59 years,States in India beyond the state of enumeration,"488,439","263,660","224,779","2,008","1,142",866,"486,431","262,518","223,913"
D0201A,07,098,South,35-59 years,Jammu & Kashmir,"3,808","1,904","1,904",17,8,9,"3,791","1,896","1,895"
D0201A,07,098,South,35-59 years,Himachal Pradesh,"8,030","4,380","3,650",17,8,9,"8,013","4,372","3,641"
D0201A,07,098,South,35-59 years,Punjab,"15,218","6,994","8,224",86,43,43,"15,132","6,951","8,181"
D0201A,07,098,South,35-59 years,Chandigarh,639,262,377,1,0,1,638,262,376
D0201A,07,098,South,35-59 years,Uttarakhand,"32,171","17,742","14,429",41,21,20,"32,130","17,721","14,409"
D0201A,07,098,South,35-59 years,Haryana,"31,590","11,722","19,868",207,67,140,"31,383","11,655","19,728"
D0201A,07,098,South,35-59 years,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,35-59 years,Rajasthan,"27,358","14,540","12,818",70,43,27,"27,288","14,497","12,791"
D0201A,07,098,South,35-59 years,Uttar Pradesh,"216,915","119,191","97,724",974,585,389,"215,941","118,606","97,335"
D0201A,07,098,South,35-59 years,Bihar,"81,757","50,798","30,959",278,192,86,"81,479","50,606","30,873"
D0201A,07,098,South,35-59 years,Sikkim,63,31,32,0,0,0,63,31,32
D0201A,07,098,South,35-59 years,Arunachal Pradesh,50,27,23,0,0,0,50,27,23
D0201A,07,098,South,35-59 years,Nagaland,103,43,60,0,0,0,103,43,60
D0201A,07,098,South,35-59 years,Manipur,308,159,149,0,0,0,308,159,149
D0201A,07,098,South,35-59 years,Mizoram,29,12,17,0,0,0,29,12,17
D0201A,07,098,South,35-59 years,Tripura,159,101,58,0,0,0,159,101,58
D0201A,07,098,South,35-59 years,Meghalaya,198,94,104,0,0,0,198,94,104
D0201A,07,098,South,35-59 years,Assam,"2,126","1,033","1,093",5,1,4,"2,121","1,032","1,089"
D0201A,07,098,South,35-59 years,West Bengal,"21,679","11,148","10,531",62,28,34,"21,617","11,120","10,497"
D0201A,07,098,South,35-59 years,Jharkhand,"6,828","3,814","3,014",130,82,48,"6,698","3,732","2,966"
D0201A,07,098,South,35-59 years,Odisha,"5,896","3,587","2,309",30,20,10,"5,866","3,567","2,299"
D0201A,07,098,South,35-59 years,Chhattisgarh,"1,434",702,732,3,2,1,"1,431",700,731
D0201A,07,098,South,35-59 years,Madhya Pradesh,"9,157","4,457","4,700",39,23,16,"9,118","4,434","4,684"
D0201A,07,098,South,35-59 years,Gujarat,945,366,579,7,1,6,938,365,573
D0201A,07,098,South,35-59 years,Daman & Diu,1,0,1,0,0,0,1,0,1
D0201A,07,098,South,35-59 years,Dadra & Nagar Haveli,1,0,1,0,0,0,1,0,1
D0201A,07,098,South,35-59 years,Maharashtra,"4,697","1,918","2,779",11,4,7,"4,686","1,914","2,772"
D0201A,07,098,South,35-59 years,Andhra Pradesh,"1,857",923,934,6,3,3,"1,851",920,931
D0201A,07,098,South,35-59 years,Karnataka,"1,292",588,704,1,0,1,"1,291",588,703
D0201A,07,098,South,35-59 years,Goa,97,38,59,1,1,0,96,37,59
D0201A,07,098,South,35-59 years,Lakshadweep,1,1,0,0,0,0,1,1,0
D0201A,07,098,South,35-59 years,Kerala,"8,500","4,316","4,184",14,7,7,"8,486","4,309","4,177"
D0201A,07,098,South,35-59 years,Tamil Nadu,"5,452","2,727","2,725",7,2,5,"5,445","2,725","2,720"
D0201A,07,098,South,35-59 years,Puducherry,41,25,16,1,1,0,40,24,16
D0201A,07,098,South,35-59 years,Andaman & Nicobar Islands,39,17,22,0,0,0,39,17,22
D0201A,07,098,South,35-59 years,Born Outside India,"6,535","3,630","2,905",69,43,26,"6,466","3,587","2,879"
D0201A,07,098,South,35-59 years,Unclassifiable,"1,079",405,674,1,0,1,"1,078",405,673
D0201A,07,098,South,60+,Total Population,"170,989","86,067","84,922",631,316,315,"170,358","85,751","84,607"
D0201A,07,098,South,60+,Born within India,"144,769","72,801","71,968",557,277,280,"144,212","72,524","71,688"
D0201A,07,098,South,60+,Within the state of enumeration,"43,763","23,010","20,753",163,97,66,"43,600","22,913","20,687"
D0201A,07,098,South,60+,Born in the place of enumeration,"40,604","21,559","19,045",108,73,35,"40,496","21,486","19,010"
D0201A,07,098,South,60+,Born elsewhere in the district of enumeration,"3,159","1,451","1,708",55,24,31,"3,104","1,427","1,677"
D0201A,07,098,South,60+,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,60+,States in India beyond the state of enumeration,"101,006","49,791","51,215",394,180,214,"100,612","49,611","51,001"
D0201A,07,098,South,60+,Jammu & Kashmir,"1,723",863,860,3,1,2,"1,720",862,858
D0201A,07,098,South,60+,Himachal Pradesh,"2,209","1,143","1,066",4,3,1,"2,205","1,140","1,065"
D0201A,07,098,South,60+,Punjab,"9,683","4,714","4,969",36,18,18,"9,647","4,696","4,951"
D0201A,07,098,South,60+,Chandigarh,53,18,35,0,0,0,53,18,35
D0201A,07,098,South,60+,Uttarakhand,"6,118","3,090","3,028",7,5,2,"6,111","3,085","3,026"
D0201A,07,098,South,60+,Haryana,"8,964","3,463","5,501",93,32,61,"8,871","3,431","5,440"
D0201A,07,098,South,60+,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,60+,Rajasthan,"8,003","3,953","4,050",21,8,13,"7,982","3,945","4,037"
D0201A,07,098,South,60+,Uttar Pradesh,"42,816","21,700","21,116",163,78,85,"42,653","21,622","21,031"
D0201A,07,098,South,60+,Bihar,"8,814","4,917","3,897",32,21,11,"8,782","4,896","3,886"
D0201A,07,098,South,60+,Sikkim,3,2,1,0,0,0,3,2,1
D0201A,07,098,South,60+,Arunachal Pradesh,1,1,0,0,0,0,1,1,0
D0201A,07,098,South,60+,Nagaland,6,4,2,0,0,0,6,4,2
D0201A,07,098,South,60+,Manipur,42,21,21,0,0,0,42,21,21
D0201A,07,098,South,60+,Mizoram,5,1,4,0,0,0,5,1,4
D0201A,07,098,South,60+,Tripura,46,26,20,0,0,0,46,26,20
D0201A,07,098,South,60+,Meghalaya,42,24,18,0,0,0,42,24,18
D0201A,07,098,South,60+,Assam,403,193,210,0,0,0,403,193,210
D0201A,07,098,South,60+,West Bengal,"4,081","1,866","2,215",10,3,7,"4,071","1,863","2,208"
D0201A,07,098,South,60+,Jharkhand,690,343,347,10,4,6,680,339,341
D0201A,07,098,South,60+,Odisha,485,265,220,1,1,0,484,264,220
D0201A,07,098,South,60+,Chhattisgarh,173,84,89,0,0,0,173,84,89
D0201A,07,098,South,60+,Madhya Pradesh,"1,841",871,970,3,1,2,"1,838",870,968
D0201A,07,098,South,60+,Gujarat,274,121,153,0,0,0,274,121,153
D0201A,07,098,South,60+,Daman & Diu,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,60+,Dadra & Nagar Haveli,1,0,1,0,0,0,1,0,1
D0201A,07,098,South,60+,Maharashtra,"1,185",487,698,4,2,2,"1,181",485,696
D0201A,07,098,South,60+,Andhra Pradesh,483,223,260,3,2,1,480,221,259
D0201A,07,098,South,60+,Karnataka,348,161,187,0,0,0,348,161,187
D0201A,07,098,South,60+,Goa,37,15,22,0,0,0,37,15,22
D0201A,07,098,South,60+,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,098,South,60+,Kerala,"1,203",624,579,1,0,1,"1,202",624,578
D0201A,07,098,South,60+,Tamil Nadu,"1,258",592,666,3,1,2,"1,255",591,664
D0201A,07,098,South,60+,Puducherry,10,4,6,0,0,0,10,4,6
D0201A,07,098,South,60+,Andaman & Nicobar Islands,6,2,4,0,0,0,6,2,4
D0201A,07,098,South,60+,Born Outside India,"25,532","12,931","12,601",72,38,34,"25,460","12,893","12,567"
D0201A,07,098,South,60+,Unclassifiable,688,335,353,2,1,1,686,334,352
